,pretty_formula,D_max,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
4832,B32C20Co48,0,B32 C20 Co48,0.005627233,0.031426147,0.043997755,2.0652,0.318621072,11.28,2.801238793,2.48,0.630840062,34.1495936,30.07102078,1.06,0.358034601,77.24,16.54955453,3.20E+11,84.64,53.41271728,2360.32,964.1049249,0.330396136,0.328947368,0.118421053,0.552631579,0,0.610831492,0.202368209,0.15954836,-0.151512971
4833,B36C16Co48,0,B36 C16 Co48,-0.002033041,0.030173148,0.065460836,2.0448,0.296136582,11.24,2.778263846,2.48,0.637377439,34.1016056,30.4409833,1.066,0.353884692,76.88,16.24326784,3.60E+11,80.12,53.81333478,2302.28,899.1375729,0.242470201,0.331125828,0.112582781,0.556291391,0,0.610908127,0.197169317,0.151592242,-0.132311636
4834,C14Co50Mo36,0,C14 Co50 Mo36,-0.011402628,0.021851257,0.07363574,2.0746,0.29757352,8.62,3.313310926,2.86,0.447659991,65.6864955,35.46474566,1.295,0.31529212,65.46,16.085263,1.45E-06,119.64,25.34155495,2458.56,964.8003374,0.019717479,0.227146814,0.038781163,0.734072022,0,0.701656813,0.160200705,0.12749632,-0.142980646
4835,B28C20Co52,0,B28 C20 Co52,0.022294183,0.022294183,0.095115265,2.0588,0.32605688,11.12,2.856058134,2.52,0.639043788,36.0744814,30.4372612,1.08,0.365387265,76.36,16.91865354,2.80E+11,87.56,52.07359874,2337.08,987.8763065,0.333696735,0.316455696,0.107594937,0.575949367,0,0.588424841,0.200990517,0.149485329,-0.140384924
4836,B36C12Co52,0,B36 C12 Co52,0.015299447,0.017982028,0.011997693,2.018,0.274235151,11.04,2.802223941,2.52,0.652862549,35.9785054,31.22491136,1.092,0.355806634,75.64,16.22030705,3.60E+11,78.52,53.06599665,2221,838.5721667,0.155355783,0.320512821,0.096153846,0.583333333,0,0.589345295,0.19006239,0.137353723,-0.107582263
4837,B36C8Co56,0,B36 C8 Co56,-0.003610296,0.01963312,0.018541889,1.9912,0.243977458,10.84,2.819162006,2.56,0.669084762,37.8554052,32.05455171,1.118,0.356562236,74.4,16.11640072,3.60E+11,76.92,52.44310317,2139.72,754.9113917,0.072327881,0.310559006,0.080745342,0.608695652,0,0.568091542,0.181403714,0.126370752,-0.088107134
4838,C18Co58W24,0,C18 Co58 W24,0.016027243,0.016027243,0.0717635,2.1158,0.374613608,9.18,3.399175386,2.82,0.507269333,80.4647791,80.06612251,1.233,0.329725066,67.42,17.75018416,1.85E-06,124,39.34611995,2596.24,1285.880966,0.123856376,0.186219739,0.033519553,0.467411546,0.312849162,0.734561749,0.168361058,0.1500475,-0.217996615
4839,B40C2Co58,0,B40 C2 Co58,0.017330105,0.017616342,0.064844771,1.9574,0.162130343,10.7,2.822941446,2.58,0.695774208,38.7458671,33.44324808,1.137,0.354061715,73.42,15.70315351,4.00E+11,71.6,51.93091902,2041.04,533.1872369,-0.046328417,0.307692308,0.067692308,0.624615385,0,0.526015032,0.170105403,0.124197624,-0.08497495
4840,C20Co60W20,0,C20 Co60 W20,0.01602527,0.027596624,0.044019499,2.11,0.384893306,9.4,3.443420227,2.8,0.534522484,74.530057,76.9673399,1.22,0.347439614,68.4,18.37311701,2.05E-06,122,38.17254062,2559.8,1296.646334,0.149643686,0.196078431,0.039215686,0.490196078,0.274509804,0.669979118,0.175195368,0.160997897,-0.243985402
4841,B22.5Co60Si17.5,0,B22.5 Co60 Si17.5,-0.021173221,0.021173221,0.046770717,1.9195,0.087416307,10.775,2.938405722,2.6,0.655385536,42.7073545,27.55645568,1.19375,0.276680345,72.625,14.13798254,2.25E+11,92.325,53.13642692,1884.55,337.1561485,-0.119095645,0.295202952,0.084870849,0.619926199,0,0.476726653,0.132249191,0.105596026,-0.042873985
4842,B20Co60Si20,0,B20 Co60 Si20,-0.025508424,0.025508424,0.063737744,1.916,0.083495081,10.8,2.976095237,2.6,0.654653671,43.139217,26.85993587,1.2,0.267261242,72.6,14.08139603,2.00E+11,95.4,52.51938418,1868,324.1042601,-0.120210257,0.294117647,0.088235294,0.617647059,0,0.461145185,0.126644346,0.106039266,-0.042058411
4843,C18Co62W20,0,C18 Co62 W20,0.018822494,0.018822494,0.065996633,2.0966,0.383684275,9.3,3.381161533,2.82,0.52127068,75.4685069,77.26971992,1.233,0.338825942,67.78,17.94339406,1.85E-06,121.2,38.81909252,2519.16,1302.575317,0.131957217,0.194174757,0.034951456,0.499029126,0.27184466,0.697364684,0.166985231,0.148935122,-0.208291701
4844,C14Co62Mo24,0,C14 Co62 Mo24,-0.002697471,0.021082964,0.04859265,2.041,0.321762074,8.98,3.242204046,2.86,0.47289064,61.2456789,34.2499271,1.283,0.325549598,66.42,16.35665366,1.45E-06,114.96,26.04567938,2323.2,1033.600151,0.03256118,0.232189974,0.036939314,0.730870712,0,0.665630597,0.155615659,0.125981438,-0.131336538
4845,B20Co62.5Si17.5,0,B20 Co62.5 Si17.5,-0.029030222,0.029030222,0.081009259,1.9155,0.085406086,10.675,2.975343377,2.625,0.659571681,43.91040938,27.38372483,1.20625,0.273410827,72.075,14.20887439,2.00E+11,94.15,52.21901939,1870.025,328.8206427,-0.112352565,0.288808664,0.079422383,0.631768953,0,0.467952236,0.126839396,0.099975659,-0.030998372
4846,C16Co64W20,0,C16 Co64 W20,0.009976749,0.009976749,0.037712362,2.0832,0.382081909,9.2,3.312945782,2.84,0.506060827,76.4069568,77.68669637,1.246,0.328939538,67.16,17.45936048,1.65E-06,120.4,39.52461413,2478.52,1308.443914,0.116744679,0.192307692,0.030769231,0.507692308,0.269230769,0.73195952,0.158212923,0.137143409,-0.173217376
4847,B16C20Co64,0,B16 C20 Co64,0.01336087,0.017108323,0.064780705,2.0396,0.361030031,10.64,3.046389306,2.64,0.662589156,41.8491448,31.44750515,1.14,0.391409274,73.72,18.26932655,1.60E+11,96.32,46.99623752,2267.36,1096.048674,0.379789827,0.284090909,0.079545455,0.636363636,0,0.521630085,0.191373779,0.118672725,-0.107567753
4848,C20Co65W15,0,C20 Co65 W15,0.022470124,0.029833995,0.047969137,2.086,0.398794299,9.55,3.426765012,2.8,0.557386411,68.28471675,72.31470649,1.22,0.362301167,68.85,18.73823255,2.05E-06,118.5,37.2018895,2463.45,1321.336075,0.175802679,0.207253886,0.041450777,0.533678756,0.21761658,0.618066277,0.173251907,0.156073447,-0.223342762
4849,C17.5Co65W17.5,0,C17.5 Co65 W17.5,0.018361017,0.018361017,0.051370117,2.08125,0.389638033,9.35,3.359782075,2.825,0.528829856,72.58044925,75.32789063,1.23625,0.343739407,67.85,18.01411876,1.80E-06,119.25,38.54339399,2460.825,1314.773787,0.135665879,0.199004975,0.034825871,0.52238806,0.243781095,0.677672144,0.163946161,0.144974137,-0.19254801
4850,C15Co65W20,0,C15 Co65 W20,0.00554852,0.010437914,0.023570226,2.0765,0.381114233,9.15,3.276127242,2.85,0.497566896,76.87618175,77.94258896,1.2525,0.323418482,66.85,17.19265479,1.55E-06,120,39.90279451,2458.2,1311.371742,0.110021983,0.19138756,0.028708134,0.511961722,0.267942584,0.752801747,0.153589316,0.131402411,-0.15393921
4851,B15Co65Si20,0,B15 Co65 Si20,0.000574203,0.031025381,0.11785113,1.908,0.078034098,10.6,3.065625263,2.65,0.664640935,45.54532675,26.38191823,1.225,0.258355516,71.5,14.24814755,1.50E+11,99.05,50.21212285,1838.95,301.8147297,-0.106012435,0.281690141,0.077464789,0.64084507,0,0.440002491,0.114327463,0.096319635,-0.020922206
4852,C18Co66W16,0,C18 Co66 W16,0.021621252,0.021621252,0.061824123,2.0774,0.394219789,9.42,3.373650336,2.82,0.53987887,70.4722347,73.81814801,1.233,0.350921266,68.14,18.25744022,1.85E-06,118.4,38.05707861,2442.08,1320.464991,0.147025215,0.202839757,0.036511156,0.53346856,0.227180527,0.652859187,0.165507616,0.146747089,-0.195941508
4853,C14Co66W20,0,C14 Co66 W20,0.001116721,0.011390043,0.00942809,2.0698,0.380023041,9.1,3.237189797,2.86,0.488375164,77.3454067,78.23292716,1.259,0.317443857,66.54,16.90659058,1.45E-06,119.6,40.29998447,2437.88,1314.304714,0.103862223,0.19047619,0.026666667,0.516190476,0.266666667,0.776638727,0.1487896,0.12579719,-0.135148741
4854,C15Co67.5W17.5,0,C15 Co67.5 W17.5,0.007296177,0.009545833,0.030618622,2.0645,0.387107102,9.225,3.276681434,2.85,0.509452632,73.75351163,76.04626333,1.2525,0.331144211,67.075,17.40810112,1.55E-06,118.25,39.44752046,2410.025,1320.798644,0.115085119,0.196560197,0.029484029,0.533169533,0.240786241,0.721283926,0.152732545,0.131053873,-0.152572297
4855,C12.5Co67.5W20,0,C12.5 Co67.5 W20,-0.005537672,0.013334565,0.011785113,2.05975,0.378129567,9.025,3.174184552,2.875,0.473059369,78.04924413,78.73856798,1.26875,0.30748859,66.075,16.43521732,1.30E-06,119,40.93535544,2407.4,1318.731034,0.095629858,0.189125296,0.023640662,0.522458629,0.264775414,0.81947818,0.141223202,0.117705027,-0.107985958
4856,C20Co68W12,0,C20 Co68 W12,0.026327781,0.031587848,0.04833562,2.0716,0.408714671,9.64,3.425653126,2.8,0.575435338,64.5375126,68.70883662,1.22,0.374032969,69.12,19.06906235,2.05E-06,116.4,36.36642072,2405.64,1337.824905,0.203084517,0.214592275,0.042918455,0.56223176,0.180257511,0.58075772,0.172006191,0.150036256,-0.207302443
4857,C18Co68W14,0,C18 Co68 W14,0.023021947,0.023021947,0.068133799,2.0678,0.400239735,9.48,3.374485134,2.82,0.551320117,67.9740986,71.73438487,1.233,0.358358076,68.32,18.46997653,1.85E-06,117,37.55830174,2403.54,1330.155947,0.158790204,0.20746888,0.037344398,0.55186722,0.203319502,0.627525453,0.164729241,0.144686898,-0.188762235
4858,C16Co68W16,0,C16 Co68 W16,0.012774274,0.012774274,0.045138675,2.064,0.392235496,9.32,3.31265516,2.84,0.525657483,71.4106846,74.40638337,1.246,0.341677364,67.52,17.81262119,1.65E-06,117.6,38.74681651,2401.44,1324.685171,0.127864712,0.200803213,0.032128514,0.542168675,0.224899598,0.682699806,0.156794548,0.136035536,-0.164762062
4859,C12Co68W20,0,C12 Co68 W20,-0.007757588,0.014781419,0.015411035,2.0564,0.377423296,9,3.151789148,2.88,0.467485878,78.2838566,78.9272596,1.272,0.303865821,65.92,16.26518648,1.25E-06,118.8,41.15871396,2397.24,1320.217928,0.093142298,0.188679245,0.022641509,0.524528302,0.264150943,0.836089115,0.138593264,0.115107194,-0.099231408
4860,B16C16Co68,0,B16 C16 Co68,-0.002654024,0.009638462,0.045138675,2.0128,0.34616128,10.44,3.037051895,2.68,0.668856054,43.7260446,31.78933169,1.166,0.389373654,72.48,18.09659753,1.60E+11,94.72,47.13767629,2186.08,1053.525092,0.292561493,0.276243094,0.066298343,0.657458564,0,0.519362892,0.180142592,0.106010297,-0.076006091
4861,C20Co70W10,0,C20 Co70 W10,0.028895695,0.032928513,0.054550697,2.062,0.416235719,9.7,3.429412423,2.8,0.589767825,62.0393765,65.78731769,1.22,0.383349086,69.3,19.34863213,2.05E-06,115,35.6614516,2367.1,1349.892822,0.228868133,0.21978022,0.043956044,0.582417582,0.153846154,0.552815029,0.171141266,0.143837409,-0.193573064
4862,C12.5Co70W17.5,0,C12.5 Co70 W17.5,-0.003790979,0.012618113,0.01767767,2.04775,0.383746428,9.1,3.18012697,2.875,0.485642931,74.926574,77.00213368,1.26875,0.315667905,66.3,16.67898916,1.30E-06,117.25,40.48060332,2359.225,1326.823476,0.098543207,0.194174757,0.024271845,0.54368932,0.237864078,0.782679021,0.140405647,0.117616218,-0.108623458
4863,C10Co70W20,0,C10 Co70 W20,-0.016646179,0.020962082,0.030618622,2.043,0.374168644,8.9,3.053864266,2.9,0.442325868,79.2223065,79.79410999,1.285,0.287511815,65.3,15.50666056,1.05E-06,118,42.11784709,2356.6,1326.25514,0.084386487,0.186915888,0.018691589,0.53271028,0.261682243,0.918526924,0.127449573,0.105328025,-0.069019115
4864,C14Co70Mo16,0,C14 Co70 Mo16,-0.006091537,0.015900159,0.043204938,2.0186,0.347662591,9.22,3.244086371,2.86,0.508955936,58.2851345,33.67038871,1.275,0.344382633,67.06,17.0687836,1.45E-06,111.84,26.53118193,2232.96,1102.9777,0.057532437,0.235294118,0.035805627,0.728900256,0,0.615632533,0.151605971,0.126125668,-0.133574792
4865,C20Co70Si10,0,C20 Co70 Si10,-0.023118442,0.023118442,0.063737744,2.016,0.393766649,10.5,3.378319623,2.7,0.675663925,46.4639265,28.74246514,1.195,0.380860011,72.3,19.07707479,0.000102042,113,29.52522871,2166.3,1204.897623,0.358716996,0.266666667,0.08,0.653333333,0,0.388195088,0.166602612,0.114205826,-0.114264282
4866,B10Co70Si20,0,B10 Co70 Si20,0.016693487,0.016693487,0.047140452,1.9,0.06978227,10.4,3.175996934,2.7,0.675663925,47.9514365,25.59261114,1.25,0.244504823,70.4,14.41919011,1.00E+11,102.7,47.21850227,1809.9,269.1075831,-0.089811795,0.27027027,0.067567568,0.662162162,0,0.414309922,0.098944439,0.089561177,-0.004920904
4867,C5Co70Si25,0,C5 Co70 Si25,0.011686123,0.011686123,0.062360956,1.9185,0.217559239,10.5,3.434785701,2.7,0.68695714,48.8751465,23.55088962,1.255,0.249606432,70.8,15.86884447,0.000250542,114.5,33.34363137,1849.35,672.8667957,0.004481888,0.266666667,0.08,0.653333333,0,0.333364945,0.097263241,0.101058324,-0.031876596
4868,C0Co70Si30,0,Co70 Si30,-0.00320542,0.010271148,0.010878566,1.886,0.014142136,10.5,3.535533906,2.7,0.707106781,49.6788865,21.81261432,1.275,0.176776695,70.3,14.8492424,0.000300042,115,35.35533906,1743.7,57.27564928,-0.189586516,0.266666667,0.08,0.653333333,0,0.277436535,0.057044511,0.10514268,-0.029074585
4869,C18Co72W10,0,C18 Co72 W10,0.020013604,0.025729166,0.058878406,2.0486,0.414381823,9.6,3.387537429,2.82,0.57971163,62.9778264,66.46351641,1.233,0.376812559,68.68,19.03749536,1.85E-06,114.2,36.22561362,2326.46,1351.885656,0.196641758,0.217391304,0.039130435,0.591304348,0.152173913,0.569561844,0.163090339,0.136606137,-0.169115542
4870,B12C16Co72,0,B12 C16 Co72,-0.015306814,0.015306814,0.070445014,2.0064,0.365269406,10.28,3.113784221,2.72,0.675663925,45.6509324,32.05472083,1.186,0.400135846,71.6,18.67921421,1.20E+11,97.64,44.89093062,2162.84,1111.179739,0.315451119,0.267379679,0.058823529,0.673796791,0,0.497043742,0.174056823,0.098880423,-0.068531484
4871,C16Co74W10,0,C16 Co74 W10,0.016977138,0.016977138,0.043204938,2.0352,0.412080532,9.5,3.340124241,2.84,0.56785281,63.9162763,67.29656163,1.246,0.369104326,68.06,18.67596709,1.65E-06,113.4,36.86490354,2285.82,1353.74577,0.167216704,0.215053763,0.034408602,0.6,0.150537634,0.591227636,0.154463729,0.129224732,-0.144747263
4872,C12Co74W14,0,C12 Co74 W14,-0.003563685,0.012419027,0.016329932,2.0276,0.392137838,9.18,3.178711453,2.88,0.502384372,70.7894483,74.26946818,1.272,0.326549842,66.46,16.97825062,1.25E-06,114.6,39.86233481,2281.62,1340.235771,0.102206283,0.201207243,0.024144869,0.577464789,0.197183099,0.738031426,0.136574592,0.114937147,-0.101414981
4873,C18Co74Mo8,0,C18 Co74 Mo8,0.022288081,0.022288081,0.050929084,2.023,0.401354693,9.66,3.401131909,2.82,0.597383075,53.4476903,33.91661268,1.241,0.396335365,68.94,19.27709478,1.85E-06,110.32,27.07436567,2224,1241.098908,0.190692065,0.244274809,0.045801527,0.709923664,0,0.495559771,0.164582829,0.130344378,-0.1547448
4874,C16Co74Mo10,0,C16 Co74 Mo10,0.010768388,0.012879366,0.041793693,2.0152,0.383766564,9.5,3.340124241,2.84,0.56785281,55.1262763,33.74899649,1.256,0.378665705,68.16,18.51326235,1.65E-06,110.3,26.91824902,2205.92,1195.910652,0.125769866,0.240506329,0.040506329,0.718987342,0,0.53430322,0.157313266,0.130452776,-0.145387684
4875,C14Co74Mo12,0,C14 Co74 Mo12,-0.000776372,0.011840447,0.016329932,2.0074,0.365921791,9.34,3.266522935,2.86,0.53643537,56.8048623,33.44652381,1.271,0.359615925,67.38,17.68075187,1.45E-06,110.28,26.81471015,2187.84,1151.194216,0.082135165,0.236775819,0.035264484,0.727959698,0,0.578806513,0.14927889,0.124806272,-0.126863341
4876,C18Co74.5W7.5,0,C18 Co74.5 W7.5,0.023230274,0.027188284,0.069636973,2.0366,0.425153471,9.675,3.405428116,2.82,0.602244236,59.85515628,62.02520462,1.233,0.391458754,68.905,19.51594942,1.85E-06,112.45,35.06956911,2278.285,1367.78193,0.235396688,0.224089636,0.040336134,0.617927171,0.117647059,0.527282648,0.162008539,0.127260722,-0.15041576
4877,C20Co75W5,0,C20 Co75 W5,0.007185848,0.036187588,0.057183006,2.038,0.439608572,9.85,3.459530955,2.8,0.636445827,55.79403625,55.36016222,1.22,0.413689788,69.75,20.32567124,2.05E-06,111.5,33.09939003,2270.75,1385.927179,0.333783601,0.233918129,0.046783626,0.637426901,0.081871345,0.468627054,0.168853583,0.118192465,-0.143296066
4878,C15Co75W10,0,C15 Co75 W10,0.012547367,0.012547367,0.040824829,2.0285,0.410728801,9.45,3.313831843,2.85,0.561083608,64.38550125,67.78144672,1.2525,0.364704345,67.75,18.47170008,1.55E-06,113,37.21807605,2265.5,1354.626503,0.153669743,0.213903743,0.032085561,0.604278075,0.14973262,0.604467103,0.149907294,0.125438432,-0.13255721
4879,C12.5Co75W12.5,0,C12.5 Co75 W12.5,-0.000293482,0.011003708,0.020412415,2.02375,0.397680777,9.25,3.210559501,2.875,0.518874522,68.68123375,72.41597018,1.26875,0.337268439,66.75,17.3781472,1.30E-06,113.75,39.17416731,2262.875,1345.435917,0.11088574,0.205128205,0.025641026,0.58974359,0.179487179,0.697219532,0.13863998,0.117083346,-0.107324475
4880,C10Co75W15,0,C10 Co75 W15,-0.01315335,0.018269924,0.040824829,2.019,0.385313725,9.05,3.082207001,2.9,0.471404521,72.97696625,76.38759244,1.285,0.306412939,65.75,16.11589967,1.05E-06,114.5,41.11861793,2260.25,1340.344241,0.088168832,0.197044335,0.019704433,0.57635468,0.206896552,0.825403942,0.125831712,0.105106494,-0.068324497
4881,C20Co75Si5,0,C20 Co75 Si5,-0.030186607,0.030186607,0.070710678,2.015,0.425678907,10.25,3.444864091,2.75,0.688972818,48.00631125,30.54468954,1.2075,0.412828312,71.25,20.23204001,5.20E-05,110.5,29.11130973,2170.35,1296.780168,0.420488451,0.258064516,0.064516129,0.677419355,0,0.382950725,0.166620808,0.101905283,-0.101172178
4882,C15Co75Si10,0,C15 Co75 Si10,0.026305543,0.032686448,0.102740233,1.9825,0.374722119,10.25,3.402069087,2.75,0.680413817,48.81005125,28.23788148,1.2275,0.367234409,70.75,18.77005101,0.000101545,111,30.18461713,2064.7,1146.09246,0.255268312,0.258064516,0.064516129,0.677419355,0,0.384870368,0.147033534,0.099550472,-0.068561053
4883,C10Co75Si15,0,C10 Co75 Si15,0.019268689,0.019268689,0.062360956,1.95,0.314466038,10.25,3.402069087,2.75,0.680413817,49.61379125,26.10793411,1.2475,0.318634238,70.25,17.44037461,0.000151045,111.5,31.53481321,1959.05,965.3074064,0.128865959,0.258064516,0.064516129,0.677419355,0,0.371830648,0.124154524,0.093219772,-0.034774188
4884,C5Co75Si20,0,C5 Co75 Si20,0.004387268,0.007515284,0.023570226,1.9175,0.231225409,10.25,3.444864091,2.75,0.688972818,50.41753125,24.01927259,1.2675,0.260567783,69.75,16.1627404,0.000200545,112,33.22344757,1853.4,712.4040953,0.022892442,0.258064516,0.064516129,0.677419355,0,0.345707284,0.095712963,0.090354933,-0.012787809
4885,B5Co75Si20,0,B5 Co75 Si20,-0.000554614,0.00948578,0.023570226,1.892,0.055484061,10.2,3.322344757,2.75,0.688972818,50.35754625,24.26444961,1.275,0.221473775,69.3,14.60968987,50000000000,106.35,42.87537135,1780.85,213.6193675,-0.072141593,0.25974026,0.058441558,0.681818182,0,0.377517765,0.078926435,0.085713433,0.005860522
4886,C0Co75Si25,0,Co75 Si25,-0.010526214,0.013338936,0.027196415,1.885,0.014142136,10.25,3.535533906,2.75,0.707106781,51.22127125,21.81261432,1.2875,0.176776695,69.25,14.8492424,0.000250045,112.5,35.35533906,1747.75,57.27564928,-0.159517223,0.258064516,0.064516129,0.677419355,0,0.286707925,0.053568582,0.094283694,-0.008073414
4887,C14Co76W10,0,C14 Co76 W10,0.008114027,0.008114027,0.043204938,2.0218,0.409220236,9.4,3.2854676,2.86,0.553640056,64.8547262,68.31823478,1.259,0.359866036,67.44,18.24856661,1.45E-06,112.6,37.59712473,2245.18,1355.474218,0.140968163,0.212765957,0.029787234,0.608510638,0.14893617,0.619733162,0.14517048,0.121566781,-0.120342316
4888,C14Co76Mo10,0,C14 Co76 Mo10,0.001878969,0.009812833,0.043204938,2.0018,0.377075924,9.4,3.2854676,2.86,0.553640056,56.0647262,33.35313444,1.269,0.369361893,67.54,18.08052254,1.45E-06,109.5,26.97636063,2165.28,1180.577676,0.10099061,0.2375,0.035,0.7275,0,0.556188098,0.148028297,0.122604587,-0.121320638
4889,C18Co77W5,0,C18 Co77 W5,0.026442123,0.028861689,0.057927157,2.0246,0.438026079,9.75,3.4333682,2.82,0.629730886,56.73248615,56.10384347,1.233,0.409325076,69.13,20.12274932,1.85E-06,110.7,33.53240751,2230.11,1386.339586,0.291396393,0.231213873,0.041618497,0.646242775,0.080924855,0.478706642,0.160880905,0.113709177,-0.124775192
4890,C15Co77.5W7.5,0,C15 Co77.5 W7.5,0.014300504,0.014300504,0.031180478,2.0165,0.421581917,9.525,3.343167312,2.85,0.586032715,61.26283113,63.4572763,1.2525,0.380921265,67.975,19.02855377,1.55E-06,111.25,35.99242345,2217.325,1369.17515,0.183482368,0.220385675,0.033057851,0.630853994,0.115702479,0.55596435,0.148876354,0.118920678,-0.119178762
4891,C12.5Co77.5W10,0,C12.5 Co77.5 W10,0.001457321,0.009884361,0.042491829,2.01175,0.406615651,9.325,3.238305432,2.875,0.540964084,65.55856363,69.23355946,1.26875,0.351626655,66.975,17.87166252,1.30E-06,112,38.22132344,2214.7,1356.682961,0.123617712,0.211081794,0.026385224,0.614775726,0.147757256,0.647415144,0.137689264,0.115568351,-0.101947569
4892,C7.5Co77.5W15,0,C7.5 Co77.5 W15,-0.0242861,0.026682322,0.073598007,2.00225,0.378842602,8.925,2.944777949,2.925,0.43228311,74.15002862,78.26112735,1.30125,0.280984021,64.975,14.97691827,8.05E-07,113.5,42.56901704,2209.45,1345.197766,0.077302358,0.194647202,0.01459854,0.586374696,0.204379562,0.96166778,0.110188417,0.093732835,-0.032616298
4893,C20Co80Si0,0,C20 Co80,-0.037259106,0.037259106,0.070710678,2.014,0.473761543,10,3.535533906,2.8,0.707106781,49.548696,33.1792144,1.22,0.459619408,70.2,21.92031022,2.05E-06,108,28.28427125,2174.4,1436.840979,0.13075377,0.25,0.05,0.7,0,0.337254218,0.166377816,0.094627076,-0.097371329
4894,C15Co80W5,0,C15 Co80 W5,0.016055011,0.016055011,0.023570226,2.0045,0.434877749,9.6,3.385658956,2.85,0.616925453,58.140161,57.55502687,1.2525,0.401001545,68.2,19.74161451,1.55E-06,109.5,34.32722256,2169.15,1386.608369,0.230487849,0.227272727,0.034090909,0.659090909,0.079545455,0.500463775,0.147798518,0.107695078,-0.098134185
4895,C12.5Co80W7.5,0,C12.5 Co80 W7.5,0.003209495,0.008556919,0.011785113,1.99975,0.417521902,9.4,3.27801578,2.875,0.568223749,62.4358935,65.04212465,1.26875,0.369345437,67.2,18.50182,1.30E-06,110.25,36.94765421,2166.525,1370.00606,0.145392762,0.217391304,0.027173913,0.641304348,0.114130435,0.591596516,0.136691412,0.11159333,-0.092916158
4896,C10Co80W10,0,C10 Co80 W10,-0.00965504,0.015572286,0.047140452,1.995,0.401119756,9.2,3.143620992,2.9,0.514495755,66.731626,71.11563742,1.285,0.334422241,66.2,17.09489088,1.05E-06,111,39.44467458,2163.9,1358.522651,0.099656655,0.208333333,0.020833333,0.625,0.145833333,0.712179923,0.124026122,0.105005371,-0.071095172
4897,C5Co80W15,0,C5 Co80 W15,0.021207208,0.029063457,0.082684549,1.9855,0.370053445,8.8,2.764378962,2.95,0.376551517,75.323091,80.70054886,1.3175,0.244758486,64.2,13.40082421,5.56E-07,112.5,44.34431091,2158.65,1350.337854,0.070001886,0.192307692,0.009615385,0.596153846,0.201923077,1.22278196,0.09165973,0.084367371,-0.003128845
4898,B8C12Co80,0,B8 C12 Co80,0.024411171,0.033314637,0.085805012,1.9732,0.373146994,9.92,3.181609893,2.8,0.68680282,49.45272,32.55921268,1.232,0.409123545,69.48,19.12052143,80000000000,98.96,42.65780912,2058.32,1136.604273,0.254780485,0.252525253,0.04040404,0.707070707,0,0.480265903,0.151408035,0.084676376,-0.033193334
